"id","timestamp","type_url","site","kafka_timestamp","kafka_cluster","kafka_topic","kafka_partition","kafka_offset","browser_resolution","page","repository_public","actor_login","client_id","referrer","user_agent","repository_id","app","title","ip_region_code","repository_nwo","ip_country_code","ip_city","browser_vendor","browser_timestamp","actor_id","ip_longitude","user_login","browser","browser_timezone_offset","screen_resolution","os_version","pixel_ratio","ip","user_id","actor_valid","browser_category","context","ip_latitude","os","browser_version","browser_language","browser_languages"
"2e1fc595-781b-45c7-a8b0-b8781fc21236","2025-02-20 08:17:07.0780","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-02-20 08:17:07.0800","yukon","cp1-iad.ingest.analytics.v0.PageView","10","10,020,468,308","1528x746","https://github.blog/jp/","","","1171882146.1740039426","https://www.google.co.jp/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Microsoft","2025-02-20T08:17:07.0000000Z","","139.6805","","Edge","9","1536x864","NT 10.0","1.25","219.163.177.144","","","pc","{""tz_seconds"":""32400"",""event_id"":""12f766a0-ef63-11ef-84e0-06b2f2a5a9a4"",""server"":""collector-767d4474c8-hnnxm""}","35.6837","Windows 10","133.0.0.0","",""
"c26981ad-b790-42e7-8c39-ebd53aea40a0","2025-02-21 02:29:47.1520","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-02-21 02:29:47.1550","yukon","cp1-iad.ingest.analytics.v0.PageView","15","10,029,888,544","1920x911","https://github.blog/jp/","","","715779407.1740104864","https://github.blog/jp/2022-04-05-ghe-organization-guide/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","12","","JP","Ichihara","Google","2025-02-21T02:29:46.0000000Z","","140.0937","","Chrome","9","1920x1080","NT 10.0","1","210.146.198.175","","","pc","{""tz_seconds"":""32400"",""event_id"":""b7d0d4ac-effb-11ef-8d69-dfa660a68d95"",""server"":""collector-767d4474c8-bzrtr""}","35.4955","Windows 10","133.0.0.0","",""
"57c74f4f-4569-47b8-a0c5-cbc5cfb6249f","2025-02-27 23:31:24.8240","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-02-27 23:31:24.8260","yukon","cp1-iad.ingest.analytics.v0.PageView","1","11,817,604,775","2304x1390","https://github.blog/jp/","","","683205132.1724731598","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","08","","JP","Moriya","Google","2025-02-27T23:31:24.0000000Z","","140.0079","","Chrome","9","2304x1536","10.15.7","2","217.178.3.223","","","pc","{""event_id"":""f59f6c32-f562-11ef-8db9-5c79ef176143"",""server"":""collector-7769dd597d-lfwvf"",""tz_seconds"":""32400""}","35.9512","Mac OSX","133.0.0.0","",""
"4ba25b5c-d3b7-4300-9313-5a9fdeb840f8","2025-02-28 00:19:09.4120","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-02-28 00:19:09.4140","yukon","cp1-iad.ingest.analytics.v0.PageView","6","11,817,127,562","980x1978","https://github.blog/jp/","","","452287744.1737724223","https://www.google.com/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","11","","JP","Kawaguchi","Google","2025-02-28T00:19:10.0000000Z","","139.745","","Chrome","9","412x960","UNKNOWN","2.625","111.90.45.1","","","pc","{""tz_seconds"":""32400"",""event_id"":""a10ccd84-f569-11ef-920b-23ddabcc2ce7"",""server"":""collector-7769dd597d-6lhbp""}","35.8133","Linux","133.0.0.0","",""
"645c5cda-dde4-4258-a4d3-160f2398eb51","2025-02-28 04:28:16.3110","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-02-28 04:28:16.3130","yukon","cp1-iad.ingest.analytics.v0.PageView","7","11,818,276,933","393x615","https://github.blog/jp/","","","1451067466.1734564567","https://www.google.com/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Toyotamanaka","Apple","2025-02-28T04:28:16.0000000Z","","139.6661","","Safari","9","393x852","18.3.1","3","153.242.24.12","","","smartphone","{""tz_seconds"":""32400"",""event_id"":""6e189912-f58c-11ef-9d0a-0bc84410cfde"",""server"":""collector-7769dd597d-sxqhc""}","35.7361","iPhone","18.3","",""
"f9b583f2-398f-4819-b376-f3d2f0799a1a","2025-02-28 05:29:48.1110","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-02-28 05:29:48.1140","yukon","cp1-iad.ingest.analytics.v0.PageView","13","10,093,524,160","1280x593","https://github.blog/jp/","","","2028851.1712545017","https://www.google.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-02-28T05:29:47.0000000Z","","139.6899","","Chrome","9","1280x720","NT 10.0","1.5","167.103.42.110","","","pc","{""tz_seconds"":""32400"",""event_id"":""06949fda-f595-11ef-806c-caefa0393c40"",""server"":""collector-7769dd597d-5gddz""}","35.6893","Windows 10","133.0.0.0","",""
"5a175be2-b483-4ddf-8962-fa011a414e64","2025-02-28 06:46:05.3670","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-02-28 06:46:05.3700","yukon","cp1-iad.ingest.analytics.v0.PageView","9","10,092,127,168","1351x662","https://github.blog/jp/","","","1280441417.1740725165","https://github.co.jp/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-02-28T06:46:04.0000000Z","","139.6805","","Chrome","9","1440x900","10.15.7","2","150.249.249.241","","","pc","{""tz_seconds"":""32400"",""event_id"":""aed68582-f59f-11ef-8a02-f175e770ef08"",""server"":""collector-7769dd597d-hxdbm""}","35.6837","Mac OSX","133.0.0.0","",""
"ea899f00-2e53-487f-9738-51ba675d42ce","2025-02-28 06:46:56.1550","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-02-28 06:46:56.1580","yukon","cp1-iad.ingest.analytics.v0.PageView","15","10,093,343,140","1351x662","https://github.blog/jp/","","","1280441417.1740725165","https://github.co.jp/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-02-28T06:46:56.0000000Z","","139.6805","","Chrome","9","1440x900","10.15.7","2","150.249.249.241","","","pc","{""tz_seconds"":""32400"",""event_id"":""cd1c0e86-f59f-11ef-8ddd-561d7d2098b1"",""server"":""collector-7769dd597d-648gk""}","35.6837","Mac OSX","133.0.0.0","",""
"9ef71583-3251-478b-a50e-289f756d828b","2025-03-01 07:31:51.6070","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-03-01 07:31:51.6100","yukon","cp1-iad.ingest.analytics.v0.PageView","7","11,827,789,990","1460x808","https://github.blog/jp/","","","994715548.1740212948","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-03-01T07:31:51.0000000Z","","139.6805","","Chrome","9","1536x960","NT 10.0","1.25","217.178.132.48","","","pc","{""tz_seconds"":""32400"",""event_id"":""3e2317ee-f66f-11ef-9a3d-ef2dde6d3036"",""server"":""collector-5d47bcb74f-j8z8f""}","35.6837","Windows 10","133.0.0.0","",""
"2f082490-6bdf-4027-8cff-9b9b5f0703e7","2025-03-01 07:32:08.5470","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-03-01 07:32:08.5490","yukon","cp1-iad.ingest.analytics.v0.PageView","0","11,828,424,352","1460x808","https://github.blog/jp/","","","994715548.1740212948","https://github.blog/jp/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-03-01T07:32:08.0000000Z","","139.6805","","Chrome","9","1536x960","NT 10.0","1.25","217.178.132.48","","","pc","{""tz_seconds"":""32400"",""event_id"":""483c0632-f66f-11ef-9795-224717e59b01"",""server"":""collector-5d47bcb74f-xgx25""}","35.6837","Windows 10","133.0.0.0","",""
"4ecd6038-7ae2-4e14-8e0e-40a95ed603aa","2025-03-06 01:34:01.2350","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-03-06 01:34:01.2380","yukon","cp1-iad.ingest.analytics.v0.PageView","14","10,142,470,672","1920x911","https://github.blog/jp/","","","326628289.1741224840","https://github.co.jp/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","47","","JP","Naha","Google","2025-03-06T01:34:00.0000000Z","","127.6757","","Chrome","9","1920x1080","NT 10.0","1","153.203.75.90","","","pc","{""tz_seconds"":""32400"",""event_id"":""14dcf57a-fa2b-11ef-8204-7093f806e0aa"",""server"":""collector-54949bbd86-8tf9b""}","26.2124","Windows 10","133.0.0.0","",""
"4326fdb5-7b35-449f-8b70-664ff277a2c2","2025-03-06 02:01:30.7250","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-03-06 02:01:30.7270","yukon","cp1-iad.ingest.analytics.v0.PageView","2","11,870,610,503","1422x862","https://github.blog/jp/","","","82697913.1741226487","https://github.blog/jp/2021-01-25-access-control-for-github-page/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-03-06T02:01:30.0000000Z","","139.6899","","Chrome","9","2560x1080","NT 10.0","1","165.225.111.52","","","pc","{""tz_seconds"":""32400"",""event_id"":""ec094bc2-fa2e-11ef-908a-b71ca86a43cf"",""server"":""collector-54949bbd86-x4s6g""}","35.6893","Windows 10","133.0.0.0","",""
"d02da3c3-27de-464c-82a0-a5e449651b18","2025-03-06 03:03:45.6770","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-03-06 03:03:45.6790","yukon","cp1-iad.ingest.analytics.v0.PageView","11","10,141,655,953","1920x945","https://github.blog/jp/","","","215132357.1741230225","https://www.google.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","03","","JP","Ichinoseki","Google","2025-03-06T03:03:44.0000000Z","","141.1285","","Chrome","9","1920x1080","NT 10.0","1","121.101.64.16","","","pc","{""tz_seconds"":""32400"",""event_id"":""9e3de37c-fa37-11ef-8c52-527a0eaa2bda"",""server"":""collector-54949bbd86-tlwnt""}","38.9176","Windows 10","133.0.0.0","",""
"f247f128-516b-4fbf-87d7-a9962b3468d9","2025-03-07 13:55:54.0120","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-03-07 13:55:54.0150","yukon","cp1-iad.ingest.analytics.v0.PageView","4","11,885,718,452","1470x866","https://github.blog/jp/","","","1868786508.1741355753","https://github.co.jp/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Kamiochiai","Apple","2025-03-07T13:55:53.0000000Z","","139.6748","","Safari","9","1710x1112","10.15.7","2","58.89.140.179","","","pc","{""event_id"":""e2f58ffe-fb5b-11ef-8fe3-da1f0a42dfb9"",""server"":""collector-77c877f8f7-8nl5z"",""tz_seconds"":""32400""}","35.723","Mac OSX","18.2","",""
"9a4ee3f4-2d2b-4833-b6c2-5a382f26738d","2025-03-07 14:31:15.8990","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-03-07 14:31:15.9020","yukon","cp1-iad.ingest.analytics.v0.PageView","11","10,157,715,228","390x663","https://github.blog/jp/","","","871908472.1741357875","https://github.blog/jp/","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Apple","2025-03-07T14:31:15.0000000Z","","139.6805","","Safari","9","390x844","17.6.1","3","106.155.5.176","","","smartphone","{""tz_seconds"":""32400"",""event_id"":""d3b3f1f2-fb60-11ef-8c3d-327cc8c170a5"",""server"":""collector-77c877f8f7-cx5rb""}","35.6837","iPhone","17.6","",""
"c3f2e352-1445-4ad5-a861-3aa56c7ea319","2025-03-07 14:33:31.6330","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-03-07 14:33:31.6350","yukon","cp1-iad.ingest.analytics.v0.PageView","10","10,157,821,835","390x663","https://github.blog/jp/","","","1403126763.1741358011","https://github.blog/jp/","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Apple","2025-03-07T14:33:30.0000000Z","","139.6805","","Safari","9","390x844","17.6.1","3","106.155.5.176","","","smartphone","{""tz_seconds"":""32400"",""event_id"":""249b365c-fb61-11ef-9865-708fe2ece687"",""server"":""collector-77c877f8f7-jrlng""}","35.6837","iPhone","17.6","",""
"e2e28b0e-44b3-4a21-8fc5-f4b948a70e05","2025-03-07 14:46:33.8550","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-03-07 14:46:33.8720","yukon","cp1-iad.ingest.analytics.v0.PageView","10","10,157,943,682","1280x960","https://github.blog/jp/","","","1124520840.1741358794","","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/132.0.6834.110 Safari/537.36 WP.com mShots","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","VA","","US","Ashburn","Google","2025-03-07T14:46:33.0000000Z","","-77.4903","","Chrome","0","800x600","UNKNOWN","1","192.0.99.138","","","pc","{""server"":""collector-77c877f8f7-p6lhb"",""event_id"":""f6d8e58c-fb62-11ef-8aca-09f63bf2808e"",""tz_seconds"":""0""}","39.0469","Linux","132.0.6834.110","",""
"966b6375-5f7a-4a33-8b51-cf734c5375dc","2025-03-07 14:48:14.1240","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-03-07 14:48:14.1560","yukon","cp1-iad.ingest.analytics.v0.PageView","2","11,887,172,674","390x663","https://github.blog/jp/","","","321157468.1741358893","https://github.blog/jp/","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Apple","2025-03-07T14:48:13.0000000Z","","139.6805","","Safari","9","390x844","17.6.1","3","106.155.5.176","","","smartphone","{""server"":""collector-77c877f8f7-gdzlh"",""event_id"":""329cb878-fb63-11ef-8679-63085f7196a1"",""tz_seconds"":""32400""}","35.6837","iPhone","17.6","",""
"1ee64e1d-5c9a-4124-b46d-19e8c1728566","2025-03-11 13:31:47.4140","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-03-11 13:31:47.4170","yukon","cp1-iad.ingest.analytics.v0.PageView","2","11,917,198,058","1629x940","https://github.blog/jp/","","","1816827287.1739407614","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","22","","JP","Fuji","Google","2025-03-11T13:31:46.0000000Z","","138.6744","","Chrome","9","1710x1112","10.15.7","1.7999999523162842","115.36.19.218","","","pc","{""tz_seconds"":""32400"",""event_id"":""2e5f5bc2-fe7d-11ef-8ebf-c01bcba2a4c7"",""server"":""collector-685b6f986b-v9hlr""}","35.153","Mac OSX","133.0.0.0","",""
"ab98c348-6e29-44d6-8163-84aaf388f10e","2025-03-11 15:54:17.4660","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-03-11 15:54:17.4690","yukon","cp1-iad.ingest.analytics.v0.PageView","8","10,189,323,837","1152x616","https://github.blog/jp/","","","2002656992.1722676069","https://github.blog/jp/2025-02-07-github-copilot-the-agent-awakens/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","27","","JP","Osaka","Google","2025-03-11T15:54:19.0000000Z","","135.5124","","Chrome","9","1152x720","UNKNOWN","2.5","133.32.176.236","","","pc","{""tz_seconds"":""32400"",""event_id"":""1699c252-fe91-11ef-985a-0c2768b6b9e5"",""server"":""collector-685b6f986b-b7xcl""}","34.691","Linux","133.0.0.0","",""
"be858aa2-7a80-4292-87f7-60bccb5365f9","2025-03-11 18:11:36.0680","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-03-11 18:11:36.0720","yukon","cp1-iad.ingest.analytics.v0.PageView","4","11,919,129,918","1194x727","https://github.blog/jp/","","","1076674663.1738910548","https://github.blog/jp/2025-02-07-github-copilot-the-agent-awakens/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Amanuma","Apple","2025-03-11T18:11:33.0000000Z","","139.6265","","Safari","9","834x1194","10.15.7","2","152.165.43.248","","","pc","{""tz_seconds"":""32400"",""event_id"":""4530a79e-fea4-11ef-9d5a-f95fda727c9c"",""server"":""collector-685b6f986b-9nzrf""}","35.7177","Mac OSX","18.3","",""
"d6ea9b16-112d-43dc-a1f6-8100c24b73d9","2025-03-11 18:11:59.4640","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-03-11 18:11:59.4660","yukon","cp1-iad.ingest.analytics.v0.PageView","5","11,918,410,696","1194x727","https://github.blog/jp/","","","1076674663.1738910548","https://github.blog/jp/2025-02-07-github-copilot-the-agent-awakens/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Amanuma","Apple","2025-03-11T18:11:57.0000000Z","","139.6265","","Safari","9","834x1194","10.15.7","2","152.165.43.248","","","pc","{""tz_seconds"":""32400"",""event_id"":""532288fe-fea4-11ef-926f-0249ffea583b"",""server"":""collector-685b6f986b-rfz6x""}","35.7177","Mac OSX","18.3","",""
"76ef982e-cce7-4e71-b0b2-2d8b9184e003","2025-03-19 02:14:19.0920","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-03-19 02:14:19.0950","yukon","cp1-iad.ingest.analytics.v0.PageView","13","10,258,326,475","1443x931","https://github.blog/jp/","","","1864808023.1730415902","https://github.blog/jp/2025-02-07-github-copilot-the-agent-awakens/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","22","","JP","Oshika","Google","2025-03-19T02:14:19.0000000Z","","138.4402","","Chrome","9","1650x1050","10.15.7","1","42.124.213.219","","","pc","{""tz_seconds"":""32400"",""event_id"":""dd63a34a-0467-11f0-9773-8d97dd1a389c"",""server"":""collector-5c884d4b45-4wdth""}","34.9708","Mac OSX","134.0.0.0","",""
"dfdb86f6-dd72-410a-b5d4-d8f32878cd04","2025-03-19 08:13:13.5570","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-03-19 08:13:13.5600","yukon","cp1-iad.ingest.analytics.v0.PageView","12","10,260,319,176","1528x738","https://github.blog/jp/","","","1686715267.1742371988","https://github.blog/jp/2024-09-27-github-copilot-now-available-in-github-com-for-copilot-individual-and-copilot-business-plans/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Izumi-honchō","Microsoft","2025-03-19T08:13:13.0000000Z","","139.5789","","Edge","9","1536x864","NT 10.0","1.25","203.180.2.101","","","pc","{""tz_seconds"":""32400"",""event_id"":""00ee2e70-049a-11f0-9b58-6c4a80a2a5fa"",""server"":""collector-5c884d4b45-25hlc""}","35.64","Windows 10","134.0.0.0","",""
"74779762-1ff7-45e3-a23d-42d65de1af08","2025-03-20 01:29:15.6030","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-03-20 01:29:15.6080","yukon","cp1-iad.ingest.analytics.v0.PageView","11","10,267,416,679","1370x941","https://github.blog/jp/","","","1840048761.1718235339","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","23","","JP","Nagoya","Microsoft","2025-03-20T01:29:14.0000000Z","","136.906","","Edge","9","2560x1440","NT 10.0","1.5","116.67.220.135","","","pc","{""event_id"":""bc659770-052a-11f0-8dba-ebcc0f51281e"",""server"":""collector-87975f94-x6gs9"",""tz_seconds"":""32400""}","35.1926","Windows 10","134.0.0.0","",""
"88f2752c-023f-4879-a792-122c2b2ea7a6","2025-03-24 02:29:49.9390","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-03-24 02:29:49.9420","yukon","cp1-iad.ingest.analytics.v0.PageView","12","10,299,081,079","2132x1114","https://github.blog/jp/","","","851148020.1728949786","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-03-24T02:29:48.0000000Z","","139.6899","","Chrome","9","2195x1235","NT 10.0","1.75","114.141.126.20","","","pc","{""tz_seconds"":""32400"",""event_id"":""dc486164-0857-11f0-8643-5c49711d34c4"",""server"":""collector-5cddd5fcc4-rkdqm""}","35.6893","Windows 10","134.0.0.0","",""
"dbe2e76f-8296-458a-9e80-e0f35c051760","2025-03-25 06:16:00.1220","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-03-25 06:16:00.1260","yukon","cp1-iad.ingest.analytics.v0.PageView","15","10,311,180,174","3840x1999","https://github.blog/jp/","","","850519831.1722417044","https://github.blog/jp/2023-11-17-ai-powered-appsec/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-03-25T06:15:59.0000000Z","","139.6899","","Chrome","9","3840x2160","NT 10.0","1","147.161.198.102","","","pc","{""tz_seconds"":""32400"",""event_id"":""9f27b23c-0940-11f0-852f-1431f6049eac"",""server"":""collector-57b76577df-x4pm6""}","35.6893","Windows 10","134.0.0.0","",""
"0ef033ed-2705-43ca-ac14-dd837c578777","2025-03-28 02:14:26.5630","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-03-28 02:14:26.5660","yukon","cp1-iad.ingest.analytics.v0.PageView","0","12,069,384,830","1713x1267","https://github.blog/jp/","","","1508254619.1733148970","https://github.blog/jp/2025-02-07-github-copilot-the-agent-awakens/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","40","","JP","Kitaku","Google","2025-03-28T02:14:26.0000000Z","","130.687","","Chrome","9","2560x1440","10.15.7","2","27.139.172.100","","","pc","{""server"":""collector-55647b76bd-fc8zr"",""event_id"":""5f8f5af8-0b7a-11f0-8a62-382883d676a5"",""tz_seconds"":""32400""}","33.7937","Mac OSX","134.0.0.0","",""
